,parcode,trial,fix_item,fix_time
691,2,41,2,576
692,2,42,3,376
693,2,42,0,214
694,2,42,2,454
695,2,42,1,725
696,2,43,3,90
697,2,43,2,590
698,2,43,1,1214
699,2,43,2,104
701,2,44,2,562
702,2,44,1,632
704,2,45,2,539
705,2,45,1,596
707,2,46,2,571
708,2,46,1,1145
710,2,47,2,539
711,2,47,1,781
713,2,48,2,451
714,2,48,1,790
716,2,49,2,522
717,2,49,1,756
719,2,50,2,463
720,2,50,1,697
722,2,51,2,615
723,2,51,1,981
725,2,52,2,609
726,2,52,1,549
728,2,53,2,539
729,2,53,1,965
731,2,54,2,473
732,2,54,1,596
734,2,55,2,435
735,2,55,1,574
737,2,56,2,472
738,2,56,1,652
740,2,57,2,513
741,2,57,1,661
743,2,58,2,410
744,2,58,1,610
746,2,59,2,473
747,2,59,1,677
749,2,60,2,451
750,2,60,1,803
752,2,61,2,472
753,2,61,1,1426
755,2,62,2,556
756,2,62,1,628
758,2,63,2,476
759,2,63,1,536
761,2,64,2,489
762,2,64,1,1567
764,2,65,2,485
765,2,65,1,540
767,2,66,2,451
768,2,66,1,672
770,2,67,2,440
771,2,67,1,784
773,2,68,2,445
774,2,68,1,1482
776,2,69,2,435
777,2,69,1,668
779,2,70,2,498
780,2,70,1,679
782,2,71,2,578
783,2,71,1,595
785,2,72,2,493
786,2,72,1,634
788,2,73,2,457
789,2,73,1,1083
791,2,74,2,512
792,2,74,1,976
793,2,74,2,86
795,2,75,2,417
796,2,75,1,795
798,2,76,2,506
799,2,76,1,741
801,2,77,2,432
802,2,77,1,664
804,2,78,2,434
805,2,78,1,729
807,2,79,2,421
808,2,79,1,647
809,2,80,0,217
810,2,80,1,814
811,2,80,2,798
812,2,81,3,318
813,2,81,2,476
814,2,81,1,972
815,2,81,2,192
816,2,82,3,385
817,2,82,1,488
818,2,82,2,462
820,2,83,1,844
821,2,83,2,716
822,2,84,3,308
823,2,84,2,294
824,2,84,1,720
825,2,85,3,493
826,2,85,2,310
827,2,85,1,742
828,2,86,3,325
829,2,86,2,452
830,2,86,1,608
831,2,87,3,2044
832,2,87,2,280
833,2,87,1,560
835,2,88,2,440
836,2,88,1,852
837,2,88,2,66
838,2,89,3,342
839,2,89,1,594
840,2,89,2,727
841,2,90,3,587
842,2,90,2,260
843,2,90,1,535
844,2,91,3,1713
845,2,91,2,222
846,2,91,1,786
847,2,91,2,428
848,2,91,1,251
850,2,92,2,418
851,2,92,1,640
853,2,93,2,444
854,2,93,1,438
856,2,94,2,437
857,2,94,1,620
859,2,95,2,430
860,2,95,1,799
862,2,96,2,408
863,2,96,1,967
864,2,97,3,160
865,2,97,2,320
866,2,97,1,339
867,2,98,3,633
868,2,98,2,224
869,2,98,1,1068
871,2,99,2,395
872,2,99,1,667
874,2,100,2,428
875,2,100,1,892
877,2,101,2,421
878,2,101,1,647
879,2,102,3,292
880,2,102,2,346
881,2,102,1,868
883,2,103,2,480
884,2,103,1,403
886,2,104,2,421
887,2,104,1,538
889,2,105,2,430
890,2,105,1,722
891,2,105,2,165
893,2,106,2,403
