,parcode,trial,rt,choice,item_left,item_right
283,3,43,1814,1,2.0,4.0
284,3,44,2794,1,1.0,1.0
285,3,45,4583,-1,2.0,2.0
286,3,46,5363,1,2.0,2.0
287,3,47,3832,1,2.0,3.0
288,3,48,1041,-1,3.0,1.0
289,3,49,2045,1,1.0,4.0
290,3,50,1479,-1,4.0,2.0
291,3,51,1750,-1,2.0,3.0
292,3,52,2726,-1,4.0,2.0
293,3,53,2387,1,2.0,1.0
294,3,54,1629,1,2.0,4.0
295,3,55,3360,-1,4.0,1.0
296,3,56,1625,-1,3.0,4.0
297,3,57,1991,1,1.0,2.0
298,3,58,5695,1,1.0,1.0
299,3,59,1470,1,2.0,2.0
300,3,60,1108,1,1.0,4.0
301,3,61,1263,1,1.0,2.0
302,3,62,1223,1,2.0,4.0
303,3,63,944,1,1.0,3.0
304,3,64,966,-1,4.0,2.0
305,3,65,1471,-1,4.0,2.0
306,3,66,1325,-1,4.0,2.0
307,3,67,2047,-1,2.0,3.0
308,3,68,1318,1,1.0,2.0
309,3,69,1410,-1,4.0,4.0
310,3,70,1109,-1,2.0,2.0
311,3,71,2158,1,1.0,2.0
312,3,72,3687,-1,3.0,3.0
313,3,73,2117,-1,2.0,3.0
314,3,74,1499,-1,3.0,4.0
315,3,75,871,1,3.0,3.0
316,3,76,1230,-1,3.0,2.0
317,3,77,1466,-1,3.0,2.0
318,3,78,1764,1,4.0,4.0
319,3,79,2222,1,1.0,2.0
320,3,80,1351,-1,2.0,1.0
321,3,81,1418,1,2.0,2.0
322,3,82,1152,1,1.0,2.0
323,3,83,2764,1,3.0,2.0
324,3,84,2555,1,4.0,4.0
325,3,85,1966,1,1.0,4.0
326,3,86,1839,1,2.0,2.0
327,3,87,1619,-1,3.0,3.0
328,3,88,4705,1,4.0,4.0
329,3,89,1404,-1,2.0,2.0
330,3,90,2197,-1,4.0,1.0
331,3,91,2248,-1,4.0,4.0
332,3,92,2783,-1,4.0,2.0
333,3,93,1276,1,2.0,2.0
334,3,94,1925,-1,2.0,1.0
335,3,95,1836,-1,4.0,3.0
336,3,96,2134,-1,4.0,2.0
337,3,97,1352,1,1.0,3.0
338,3,98,1285,-1,4.0,2.0
339,3,99,1344,1,1.0,2.0
340,3,100,1834,1,3.0,2.0
341,3,101,2169,1,2.0,2.0
342,3,102,1192,-1,3.0,1.0
343,3,103,1448,1,2.0,4.0
344,3,104,1618,1,1.0,3.0
345,3,105,2337,-1,2.0,2.0
346,3,106,1817,-1,4.0,1.0
347,3,107,953,-1,4.0,1.0
348,3,108,1666,1,2.0,2.0
349,3,109,1120,-1,4.0,2.0
350,3,110,1819,1,2.0,4.0
351,3,111,1672,1,3.0,2.0
352,3,112,4290,-1,2.0,1.0
353,3,113,1477,1,3.0,4.0
354,3,114,1372,1,1.0,4.0
355,3,115,1507,1,2.0,3.0
356,3,116,2567,-1,3.0,1.0
357,3,117,1513,1,1.0,1.0
358,3,118,1648,1,1.0,2.0
359,3,119,1125,1,2.0,2.0
360,4,0,3916,-1,0.0,0.0
361,4,1,2427,-1,5.0,2.0
362,4,2,3746,1,1.0,1.0
363,4,3,3621,-1,3.0,1.0
364,4,4,2167,1,4.0,3.0
365,4,5,2378,-1,5.0,4.0
366,4,6,3483,-1,3.0,2.0
367,4,7,2759,1,0.0,3.0
368,4,8,11236,1,1.0,2.0
369,4,9,2620,1,1.0,3.0
370,4,10,5035,-1,3.0,3.0
371,4,11,6939,-1,4.0,4.0
372,4,12,2210,1,0.0,3.0
373,4,13,1773,1,1.0,4.0
374,4,14,1790,1,0.0,2.0
375,4,15,4010,1,4.0,1.0
376,4,16,2599,1,0.0,4.0
377,4,17,8879,-1,5.0,2.0
378,4,18,2397,-1,4.0,2.0
379,4,19,2316,-1,2.0,1.0
380,4,20,1897,-1,5.0,2.0
