,parcode,trial,fix_item,fix_time
4772,11,114,3,213
4773,11,114,1,522
4774,11,114,2,968
4775,11,114,1,766
4776,11,114,2,996
4777,11,115,3,211
4778,11,115,1,402
4779,11,115,2,1202
4780,11,115,1,637
4781,11,116,3,211
4782,11,116,1,454
4783,11,116,2,954
4784,11,117,3,280
4785,11,117,1,474
4786,11,117,2,924
4787,11,117,1,1876
4788,11,117,2,1064
4789,11,117,0,156
4790,11,118,3,241
4791,11,118,1,532
4792,11,118,2,1542
4793,11,118,1,1370
4794,11,118,2,1112
4795,11,119,3,277
4796,11,119,1,1090
4797,11,119,2,1075
4798,12,0,3,498
4799,12,0,1,150
4800,12,0,0,152
4801,12,0,1,840
4802,12,0,2,718
4803,12,0,1,632
4804,12,0,2,824
4805,12,1,3,167
4806,12,1,2,450
4807,12,1,1,856
4808,12,1,0,164
4809,12,1,1,942
4810,12,1,2,710
4811,12,1,1,483
4812,12,2,3,236
4813,12,2,1,626
4814,12,2,2,1575
4816,12,3,2,63
4817,12,3,0,138
4818,12,3,2,450
4819,12,3,1,2432
4820,12,3,2,780
4821,12,3,1,1024
4822,12,4,3,244
4823,12,4,1,718
4824,12,4,2,844
4825,12,4,1,578
4826,12,4,2,487
4828,12,5,1,1019
4829,12,5,2,1154
4830,12,5,1,418
4831,12,5,2,749
4832,12,6,3,182
4833,12,6,1,1294
4834,12,6,2,660
4835,12,6,1,650
4836,12,7,3,228
4837,12,7,1,778
4838,12,7,2,1330
4839,12,7,1,503
4840,12,8,3,222
4841,12,8,1,580
4842,12,8,0,124
4843,12,8,2,604
4844,12,8,1,455
4845,12,9,3,201
4846,12,9,1,642
4847,12,9,2,638
4848,12,9,1,553
4849,12,10,3,44
4850,12,10,1,864
4851,12,10,2,738
4852,12,10,1,539
4853,12,11,3,216
4854,12,11,1,826
4855,12,11,2,1186
4856,12,11,1,2140
4857,12,11,2,414
4858,12,11,1,567
4859,12,12,3,34
4860,12,12,0,164
4861,12,12,1,686
4862,12,12,2,904
4863,12,12,1,813
4864,12,13,3,246
4865,12,13,1,702
4866,12,13,2,720
4867,12,13,1,488
4868,12,13,2,378
4869,12,13,1,526
4870,12,14,3,220
4871,12,14,1,710
4872,12,14,2,862
4873,12,14,1,1022
4874,12,14,2,1095
4875,12,15,3,45
4876,12,15,1,952
4877,12,15,0,268
4878,12,15,2,926
4879,12,15,1,732
4880,12,15,2,681
4881,12,16,3,207
4882,12,16,1,732
4883,12,16,2,1322
4884,12,16,1,744
4885,12,16,2,985
4886,12,17,3,200
4887,12,17,1,804
4888,12,17,2,1059
4890,12,18,1,524
4891,12,18,2,1546
4892,12,18,1,1900
4893,12,18,2,1342
4894,12,18,1,437
4895,12,19,3,177
4896,12,19,1,830
4897,12,19,2,1120
4898,12,20,3,176
4899,12,20,1,856
4900,12,20,2,943
4901,12,21,3,7
4902,12,21,2,222
4903,12,21,1,86
4904,12,21,2,336
4905,12,21,1,578
4906,12,21,2,1718
4907,12,21,0,162
4908,12,21,1,1084
4909,12,21,2,1324
4910,12,22,3,206
4911,12,22,1,760
4912,12,22,2,910
4913,12,23,3,260
4914,12,23,1,636
4915,12,23,2,508
4916,12,23,1,503
4917,12,24,3,11
4918,12,24,1,532
4919,12,24,2,660
4920,12,24,1,320
4921,12,24,2,391
4922,12,25,3,185
4923,12,25,1,490
4924,12,25,2,718
4925,12,25,1,552
4926,12,26,3,208
4927,12,26,1,644
4928,12,26,2,1047
4930,12,27,1,646
4931,12,27,2,858
4932,12,27,1,544
4933,12,28,3,3
4934,12,28,2,548
4935,12,28,1,985
4936,12,29,3,267
4937,12,29,1,590
4938,12,29,2,924
4940,12,30,1,462
4941,12,30,0,112
4942,12,30,2,839
4943,12,31,3,261
4944,12,31,0,232
4945,12,31,1,668
4946,12,31,2,1114
4947,12,31,1,648
4948,12,32,3,167
4949,12,32,1,340
4950,12,32,2,1696
4951,12,32,1,1236
4952,12,32,2,906
4953,12,32,1,598
4954,12,32,2,1811
4955,12,33,3,188
4956,12,33,1,608
4957,12,33,2,450
4958,12,33,1,458
4959,12,34,3,163
4960,12,34,1,716
4961,12,34,2,794
4962,12,34,1,1820
4963,12,34,2,1881
4965,12,35,1,47
4966,12,35,0,162
4967,12,35,1,700
4968,12,35,2,1378
4969,12,35,1,654
4970,12,35,2,522
4971,12,35,1,706
4972,12,35,2,1169
4973,12,36,3,226
4974,12,36,1,738
4975,12,36,2,2238
4976,12,36,1,992
4977,12,36,2,942
4978,12,36,1,403
4979,12,37,3,217
4980,12,37,1,650
4981,12,37,2,492
4982,12,37,1,458
4983,12,38,3,205
4984,12,38,1,666
4985,12,38,2,670
4986,12,38,1,651
4987,12,39,3,168
4988,12,39,1,346
4989,12,39,2,708
4990,12,39,1,1170
4992,12,40,2,71
4993,12,40,1,238
4994,12,40,0,336
4995,12,40,1,624
4996,12,40,0,826
4997,12,40,1,734
4998,12,40,2,1123
5000,12,41,1,658
5001,12,41,2,408
5002,12,41,1,558
5003,12,42,3,218
5004,12,42,1,434
5005,12,42,2,620
5006,12,42,1,403
5007,12,43,3,42
5008,12,43,2,160
5009,12,43,1,138
5010,12,43,2,180
5011,12,43,1,454
5012,12,43,2,446
5013,12,44,3,222
5014,12,44,1,488
5015,12,44,2,556
5016,12,44,1,822
5017,12,45,3,212
5018,12,45,1,432
5019,12,45,2,520
5020,12,45,1,574
5021,12,46,3,238
5022,12,46,1,652
5023,12,46,2,864
5024,12,46,1,794
5026,12,47,2,446
5027,12,47,1,942
5028,12,47,2,672
5029,12,47,1,1005
5030,12,48,3,218
5031,12,48,1,480
5032,12,48,2,623
5033,12,49,3,140
5034,12,49,1,208
5035,12,49,2,130
5036,12,49,1,486
5037,12,49,2,512
5039,12,50,2,400
5040,12,50,1,566
5041,12,50,2,406
5042,12,51,3,175
5043,12,51,1,584
5044,12,51,2,408
5045,12,51,1,833
5047,12,52,2,487
5048,12,52,1,811
5049,12,53,3,229
5050,12,53,1,546
5051,12,53,2,754
5052,12,53,1,374
5053,12,54,3,230
5054,12,54,2,474
5055,12,54,1,642
5056,12,54,2,559
5057,12,55,3,221
5058,12,55,1,610
5059,12,55,2,973
5060,12,56,3,211
5061,12,56,1,510
5062,12,56,2,656
5063,12,56,1,419
5065,12,57,2,799
5066,12,57,1,684
5067,12,57,2,475
5068,12,58,3,448
5069,12,58,1,492
5070,12,58,2,634
5071,12,58,1,421
5072,12,59,3,50
5073,12,59,0,184
5074,12,59,1,512
5075,12,59,2,692
5076,12,59,1,500
5078,12,60,2,674
5079,12,60,1,680
5080,12,60,2,444
5082,12,61,2,219
5083,12,61,1,500
5084,12,61,0,112
5085,12,61,2,564
5086,12,62,3,180
5087,12,62,1,516
5088,12,62,2,719
5089,12,63,3,169
5090,12,63,1,610
5091,12,63,2,1170
5092,12,63,1,388
5093,12,63,2,457
5095,12,64,2,575
5096,12,64,1,102
5098,12,65,2,501
5099,12,65,1,884
5100,12,65,2,718
5102,12,66,2,651
5103,12,66,0,190
5104,12,66,1,936
5105,12,67,3,192
5106,12,67,1,562
5107,12,67,2,3106
5108,12,67,1,546
5109,12,67,2,670
5110,12,67,1,971
5112,12,68,2,675
5113,12,68,1,796
5114,12,68,2,845
5115,12,69,3,223
5116,12,69,1,686
5117,12,69,2,568
5118,12,69,0,110
5119,12,69,1,521
5121,12,70,2,229
5122,12,70,1,634
5123,12,70,2,848
5124,12,70,0,274
5125,12,70,1,584
5126,12,71,3,234
5127,12,71,1,616
5128,12,71,2,614
5129,12,71,1,592
5130,12,72,3,203
5131,12,72,1,596
5132,12,72,2,749
5133,12,73,3,15
5134,12,73,1,790
5135,12,73,2,696
5137,12,74,2,437
5138,12,74,1,601
5139,12,75,3,216
5140,12,75,1,442
5141,12,75,2,962
5143,12,76,2,527
5144,12,76,1,1995
5146,12,77,2,486
5147,12,77,1,1033
5149,12,78,2,580
5150,12,78,1,2612
5151,12,78,2,1080
5153,12,79,2,187
5154,12,79,1,945
5155,12,80,3,313
5156,12,80,1,506
5157,12,80,2,1522
5159,12,81,1,533
5160,12,81,2,854
5162,12,82,1,401
5163,12,82,2,840
5164,12,82,1,230
5165,12,82,2,184
5166,12,82,1,1437
5168,12,83,1,438
5169,12,83,2,828
5170,12,83,1,1263
5171,12,84,3,184
5172,12,84,1,328
5173,12,84,2,394
5174,12,84,0,292
5175,12,84,1,233
5177,12,85,1,458
5178,12,85,2,814
5179,12,86,3,199
5180,12,86,1,586
5181,12,86,2,760
5182,12,87,3,230
5183,12,87,1,560
5184,12,87,2,724
5185,12,87,1,601
5186,12,88,3,244
5187,12,88,1,596
5188,12,88,2,649
5189,12,89,3,211
5190,12,89,1,624
5191,12,89,2,1020
5192,12,89,1,482
5193,12,90,3,258
5194,12,90,0,162
5195,12,90,1,368
5196,12,90,2,446
5197,12,90,1,1778
5198,12,90,2,2722
5200,12,91,1,485
5201,12,91,2,875
5202,12,92,3,285
5203,12,92,1,624
5204,12,92,2,677
5206,12,93,1,572
5207,12,93,2,654
5208,12,93,1,448
5210,12,94,1,686
5211,12,94,2,624
5212,12,94,1,442
5213,12,95,3,205
5214,12,95,1,564
5215,12,95,2,636
5216,12,95,1,415
5217,12,96,3,224
5218,12,96,1,562
5219,12,96,2,1191
5221,12,97,1,565
5222,12,97,2,952
5224,12,98,1,463
5225,12,98,2,648
5226,12,98,1,887
5227,12,99,3,222
5228,12,99,1,538
5229,12,99,0,104
5230,12,99,2,698
5231,12,99,1,564
5233,12,100,1,423
5234,12,100,2,626
5235,12,100,0,110
5236,12,100,1,550
5237,12,101,3,184
5238,12,101,1,676
5239,12,101,2,676
5240,12,101,1,477
5242,12,102,1,499
5243,12,102,2,1076
5244,12,102,1,834
5245,12,102,2,464
5246,12,103,3,45
5247,12,103,1,614
5248,12,103,2,1078
5249,12,103,1,2530
5250,12,103,2,634
5251,12,103,1,444
5252,12,104,3,224
5253,12,104,1,506
5254,12,104,2,922
5255,12,105,3,227
5256,12,105,1,554
5257,12,105,2,742
5258,12,105,1,436
5260,12,106,2,680
5261,12,106,1,801
5262,12,107,3,222
5263,12,107,1,518
5264,12,107,2,757
5266,12,108,1,530
5267,12,108,2,1572
5269,12,109,1,453
5270,12,109,2,718
5272,12,110,1,516
5273,12,110,2,688
5274,12,110,1,466
5276,12,111,1,513
5277,12,111,2,688
5278,12,111,1,653
5280,12,112,1,497
5281,12,112,2,778
5283,12,113,1,672
5284,12,113,2,800
5285,12,113,1,1244
5286,12,113,2,684
5287,12,114,3,239
5288,12,114,1,554
5289,12,114,2,774
5290,12,114,1,898
5291,12,114,2,1634
5292,12,114,1,2058
5293,12,114,2,669
5294,12,115,3,264
5295,12,115,1,1370
5296,12,115,2,690
5297,12,115,1,448
5298,12,115,2,612
5299,12,115,1,523
5301,12,116,1,608
5302,12,116,2,785
5304,12,117,1,527
5305,12,117,0,148
5306,12,117,2,1674
5307,12,117,1,992
5308,12,117,2,611
5310,12,118,1,440
5311,12,118,2,624
5312,12,118,1,451
5314,12,119,1,462
5315,12,119,2,808
5316,12,119,1,573
5318,13,0,1,1500
5319,13,0,2,968
5320,13,0,1,488
5321,13,1,3,235
5322,13,1,1,1046
5323,13,1,2,1173
5324,13,2,3,44
5325,13,2,1,1178
5326,13,2,2,2467
5327,13,3,3,220
5328,13,3,1,1138
5329,13,3,2,1410
5330,13,3,1,436
5332,13,4,1,1062
5333,13,4,2,1172
5334,13,4,1,361
5335,13,5,3,247
5336,13,5,1,810
5337,13,5,2,1325
5338,13,6,3,341
5339,13,6,1,910
5340,13,6,2,1252
5341,13,6,1,760
5343,13,7,2,368
5344,13,7,1,108
5345,13,7,2,284
5346,13,7,1,1472
5347,13,7,2,490
5349,13,8,2,980
5350,13,8,1,1382
5351,13,8,2,1813
5353,13,9,2,1133
5354,13,9,1,1262
5355,13,9,2,1686
5356,13,9,1,978
5357,13,9,2,684
5358,13,10,3,219
5359,13,10,1,560
5360,13,10,2,1076
5361,13,10,1,932
5362,13,10,2,626
5364,13,11,2,167
5365,13,11,1,196
5366,13,11,2,176
5367,13,11,1,1230
5368,13,11,2,939
5369,13,12,3,339
5370,13,12,1,1256
5371,13,12,2,1204
5372,13,12,1,430
5374,13,13,2,827
5375,13,13,1,760
5376,13,13,2,467
5378,13,14,2,1010
5379,13,14,1,1068
5380,13,14,2,428
5381,13,15,3,340
5382,13,15,1,1014
5383,13,15,2,1172
5384,13,15,1,1782
5385,13,15,2,582
5386,13,16,3,247
5387,13,16,1,1242
5388,13,16,2,1160
5389,13,16,1,1146
5390,13,17,3,197
5391,13,17,1,66
5392,13,17,2,1088
5393,13,17,1,1548
5394,13,18,3,2
5395,13,18,2,138
5396,13,18,1,1442
5397,13,18,2,1610
5398,13,18,1,465
5399,13,19,3,151
5400,13,19,1,958
5401,13,19,2,1489
5403,13,20,2,219
5404,13,20,1,118
5405,13,20,2,256
5406,13,20,1,914
5407,13,20,2,3208
5408,13,20,1,1358
5409,13,21,3,2
5410,13,21,0,252
5411,13,21,1,1052
5412,13,21,2,884
5413,13,21,1,1138
5414,13,21,2,1488
5415,13,21,1,415
5416,13,22,3,26
5417,13,22,0,200
5418,13,22,1,710
5419,13,22,2,1264
5421,13,23,1,891
5422,13,23,2,2438
5423,13,23,1,718
5424,13,23,2,574
5426,13,24,2,688
5427,13,24,1,1272
5428,13,25,3,34
5429,13,25,0,220
5430,13,25,1,1210
5431,13,25,2,1454
5432,13,25,1,3036
5433,13,25,2,974
5434,13,25,1,688
5435,13,25,2,313
5436,13,26,3,78
5437,13,26,0,206
5438,13,26,1,710
5439,13,26,2,974
5440,13,26,1,468
5441,13,27,3,211
5442,13,27,1,1180
5443,13,27,2,736
5444,13,27,1,585
5446,13,28,2,14
5447,13,28,0,268
5448,13,28,2,202
5449,13,28,1,1978
5450,13,28,2,1782
5451,13,28,1,485
5453,13,29,2,987
5454,13,29,1,1294
5455,13,29,2,3493
5456,13,30,3,285
5457,13,30,1,788
5458,13,30,2,1196
5459,13,30,1,309
5460,13,31,3,151
5461,13,31,1,1452
5462,13,31,2,1170
5463,13,31,1,455
5464,13,32,3,201
5465,13,32,2,864
5466,13,32,1,1250
5467,13,32,2,128
5468,13,32,0,233
5470,13,33,2,881
5471,13,33,1,2984
5472,13,33,2,1056
5473,13,33,1,453
5475,13,34,2,837
5476,13,34,1,1274
5477,13,35,3,3
5478,13,35,1,962
5479,13,35,2,1474
5480,13,35,1,1935
5482,13,36,2,770
5483,13,36,1,1050
5484,13,36,2,461
5486,13,37,2,787
5487,13,37,1,1429
5488,13,38,3,366
5489,13,38,2,696
5490,13,38,1,1116
5491,13,38,2,1809
5493,13,39,2,938
5494,13,40,3,43
5495,13,40,2,140
5496,13,40,0,286
5497,13,40,2,772
5498,13,40,1,2265
5499,13,41,3,162
5500,13,41,1,890
5501,13,41,2,2307
5503,13,42,1,601
5504,13,42,2,999
5506,13,43,2,217
5507,13,43,1,1262
5508,13,44,3,53
5509,13,44,0,224
5510,13,44,1,726
5511,13,44,2,1200
5512,13,44,1,790
5513,13,45,3,10
5514,13,45,1,668
5515,13,45,2,524
5516,13,45,1,303
5518,13,46,1,739
5519,13,46,2,828
5520,13,47,3,179
5521,13,47,1,870
5522,13,47,2,1266
5523,13,47,1,1222
5524,13,47,2,455
5526,13,48,2,173
5527,13,48,1,1344
5528,13,48,2,896
5529,13,48,1,381
5531,13,49,2,1158
5532,13,49,1,209
5534,13,50,1,771
5535,13,50,2,1038
5536,13,50,1,527
5538,13,51,2,201
5539,13,51,1,762
5540,13,51,2,595
5542,13,52,2,547
5543,13,52,1,876
5544,13,53,3,199
5545,13,53,1,1264
5546,13,53,2,926
5547,13,53,1,1466
5548,13,53,2,745
5550,13,54,1,67
5551,13,54,2,168
5552,13,54,1,848
5553,13,54,2,944
5554,13,54,1,550
5555,13,55,3,1
5556,13,55,1,876
5557,13,55,2,852
5559,13,56,2,182
5560,13,56,0,178
5561,13,56,2,388
5562,13,56,1,1611
5563,13,57,3,315
5564,13,57,1,958
5565,13,57,2,698
5566,13,57,1,1394
5567,13,57,2,620
5568,13,57,1,395
5569,13,58,3,321
5570,13,58,1,928
5571,13,58,2,2010
5572,13,58,1,474
5573,13,59,3,12
5574,13,59,2,266
5575,13,59,1,2602
5576,13,60,3,153
5577,13,60,1,794
5578,13,60,2,846
5580,13,61,1,589
5581,13,61,2,800
5582,13,61,1,574
5583,13,61,2,1294
5584,13,61,1,751
5585,13,62,3,27
5586,13,62,1,992
5587,13,62,2,746
5588,13,62,1,393
5590,13,63,2,20
5591,13,63,0,120
5592,13,63,1,958
5593,13,63,2,746
5594,13,64,3,21
5595,13,64,2,1190
5596,13,64,1,1262
5597,13,64,2,473
5599,13,65,2,205
5600,13,65,1,962
5601,13,65,2,4190
5603,13,66,2,190
5604,13,66,1,814
5605,13,66,2,1327
5606,13,67,3,180
5607,13,67,1,924
5608,13,67,2,586
5609,13,67,1,482
5611,13,68,2,208
5612,13,68,1,1304
5613,13,68,2,1570
5615,13,69,2,946
5616,13,69,1,1422
5617,13,69,2,1459
5618,13,70,3,204
5619,13,70,1,958
5620,13,70,2,890
5621,13,70,1,1586
5622,13,70,2,460
5624,13,71,2,833
5625,13,71,1,996
5626,13,71,2,523
5628,13,72,2,904
5629,13,72,1,1316
5630,13,72,2,1252
5631,13,72,1,445
5632,13,73,3,93
5633,13,73,2,942
5634,13,73,1,1312
5635,13,73,2,653
5637,13,74,1,716
5638,13,74,2,919
5640,13,75,2,163
5641,13,75,1,136
5642,13,75,2,172
5643,13,75,1,1304
5645,13,76,2,725
5646,13,76,1,996
5647,13,76,2,574
5649,13,77,2,488
5650,13,77,1,1038
5651,13,77,2,988
5652,13,77,1,902
5653,13,77,2,411
5654,13,78,3,214
5655,13,78,1,654
5656,13,78,2,956
5657,13,78,1,968
5658,13,78,2,170
5659,13,79,3,17
5660,13,79,2,832
5661,13,79,1,1128
5663,13,80,2,155
5664,13,80,0,502
5665,13,80,2,1012
5666,13,80,1,1955
5667,13,81,3,193
5668,13,81,1,1010
5669,13,81,2,1669
5670,13,82,3,45
5671,13,82,1,820
5672,13,82,2,798
5673,13,83,3,28
5674,13,83,0,288
5675,13,83,1,814
5676,13,83,2,1008
5677,13,84,3,185
5678,13,84,1,876
5679,13,84,2,1128
5680,13,84,1,504
5681,13,84,2,473
5682,13,85,3,318
5683,13,85,2,1086
5684,13,85,1,1255
5686,13,86,1,756
5687,13,86,2,1106
5688,13,87,3,209
5689,13,87,1,766
5690,13,87,2,1802
5692,13,88,1,11
5693,13,88,0,162
5694,13,88,1,1314
5695,13,88,2,1584
5696,13,88,1,1016
5697,13,88,2,530
5698,13,89,3,17
5699,13,89,1,756
5700,13,89,2,966
5701,13,89,1,1635
5703,13,90,1,982
5704,13,90,2,1144
5705,13,90,1,442
5707,13,91,1,56
5708,13,91,0,188
5709,13,91,1,1246
5710,13,91,2,1271
5711,13,92,3,327
5712,13,92,1,902
5713,13,92,2,2030
5715,13,93,1,815
5716,13,93,2,1126
5717,13,93,1,813
5718,13,94,3,292
5719,13,94,1,888
5720,13,94,2,726
5721,13,94,1,501
5723,13,95,1,991
5724,13,95,2,564
5725,13,95,1,1132
5726,13,95,2,1625
5727,13,96,3,10
5728,13,96,2,388
5729,13,96,1,2258
5730,13,96,2,518
5731,13,96,1,450
5733,13,97,1,1111
5734,13,97,2,1318
5735,13,97,1,1510
5737,13,98,2,114
5738,13,98,1,976
5739,13,98,2,1317
5740,13,99,3,93
5741,13,99,1,862
5742,13,99,2,448
5743,13,99,1,377
5744,13,100,3,210
5745,13,100,1,934
5746,13,100,2,728
5747,13,100,1,653
5749,13,101,2,151
5750,13,101,1,1682
5751,13,102,3,214
5752,13,102,1,826
5753,13,102,2,2334
5754,13,102,1,495
5756,13,103,2,163
5757,13,103,1,1223
5759,13,104,2,9
5760,13,104,0,230
5761,13,104,1,1052
5762,13,104,2,1021
5763,13,105,3,9
5764,13,105,2,1164
5765,13,105,1,1190
5766,13,105,2,517
5767,13,106,3,218
5768,13,106,1,762
5769,13,106,2,1197
5770,13,107,3,198
5771,13,107,1,812
5772,13,107,2,1562
5773,13,107,1,608
5774,13,107,2,469
5775,13,108,3,57
5776,13,108,1,680
5777,13,108,2,1215
5779,13,109,1,803
5780,13,109,2,2390
5781,13,110,3,189
5782,13,110,1,780
5783,13,110,2,1008
5784,13,110,1,498
5786,13,111,2,738
5787,13,111,1,758
5788,13,111,2,653
5790,13,112,2,19
5791,13,112,0,146
5792,13,112,1,1429
5794,13,113,1,743
5795,13,113,2,1268
5796,13,114,3,164
5797,13,114,1,902
5798,13,114,2,837
5800,13,115,1,103
5801,13,115,0,116
5802,13,115,1,782
5803,13,115,2,596
5804,13,115,1,496
5806,13,116,1,799
5807,13,116,2,977
5808,13,117,3,11
5809,13,117,0,178
5810,13,117,1,822
5811,13,117,2,995
5813,13,118,2,758
5814,13,118,1,2628
5815,13,118,0,112
5816,13,118,2,474
5817,13,119,3,137
5818,13,119,1,708
5819,13,119,2,1172
5820,13,119,1,408
5822,14,0,2,566
5823,14,0,1,1127
5825,14,1,2,591
5826,14,1,1,718
5827,14,1,0,228
5828,14,1,2,974
5829,14,1,1,1018
5831,14,2,1,676
5832,14,2,2,800
5833,14,2,1,174
5834,14,2,0,200
5835,14,2,1,794
5836,14,2,2,975
5838,14,3,1,1097
5839,14,3,2,1178
5840,14,3,1,1006
5841,14,3,2,716
5842,14,3,1,622
5844,14,4,1,453
5845,14,4,2,952
5846,14,4,1,1152
5848,14,5,1,1247
5849,14,5,2,1623
5851,14,6,2,543
5852,14,6,1,1102
5853,14,6,2,1333
5855,14,7,2,71
5856,14,7,0,170
5857,14,7,2,236
5858,14,7,1,978
5859,14,7,2,960
5860,14,7,1,1044
5861,14,7,2,577
5862,14,8,3,204
5863,14,8,1,1414
5864,14,8,2,1286
5866,14,9,2,508
5867,14,9,1,1096
5868,14,9,2,1306
5869,14,9,1,1264
5871,14,10,1,515
5872,14,10,2,1672
5873,14,10,1,666
5874,14,10,2,686
5876,14,11,1,649
5877,14,11,2,1146
5879,14,12,1,734
5880,14,12,2,954
5881,14,12,1,1022
5882,14,12,2,1556
5883,14,12,1,1460
5885,14,13,1,26
5886,14,13,2,164
5887,14,13,1,174
5888,14,13,2,1220
5889,14,13,1,1408
5890,14,13,2,2050
5891,14,13,1,723
5893,14,14,1,670
5894,14,14,2,608
5895,14,14,1,652
5897,14,15,1,576
5898,14,15,2,984
5899,14,15,1,382
5900,14,15,2,1632
5901,14,16,3,250
5902,14,16,1,714
5903,14,16,2,1242
5905,14,17,1,556
5906,14,17,2,1093
5907,14,18,3,314
5908,14,18,1,582
5909,14,18,2,3528
5910,14,18,1,690
5911,14,19,3,259
5912,14,19,1,870
5913,14,19,2,786
5914,14,19,1,562
5916,14,20,1,618
5917,14,20,2,806
5918,14,20,1,517
5920,14,21,1,611
5921,14,21,2,1572
5922,14,22,3,221
5923,14,22,1,1520
5924,14,22,2,620
5925,14,22,1,501
5927,14,23,1,1002
5928,14,23,2,1366
5929,14,23,1,1538
5931,14,24,2,673
5932,14,24,1,984
5933,14,24,0,284
5934,14,24,1,670
5936,14,25,2,493
5937,14,25,1,884
5938,14,25,2,952
5939,14,25,1,1609
5941,14,26,1,821
5942,14,26,2,546
5943,14,26,1,555
5945,14,27,2,16
5946,14,27,1,742
5947,14,27,2,928
5948,14,27,1,378
5950,14,28,2,515
5951,14,28,1,862
5952,14,28,2,449
5954,14,29,2,465
5955,14,29,1,768
5956,14,29,2,523
5957,14,30,3,240
5958,14,30,1,1336
5959,14,30,2,1370
5960,14,30,1,173
5962,14,31,1,560
5963,14,31,2,939
5965,14,32,2,49
5966,14,32,1,186
5967,14,32,2,118
5968,14,32,1,920
5969,14,32,2,866
5971,14,33,1,677
5972,14,33,2,940
5973,14,33,1,676
5974,14,33,0,270
5975,14,33,2,778
5976,14,33,1,1364
5977,14,34,3,218
5978,14,34,1,718
5979,14,34,2,2078
5980,14,34,0,438
5981,14,34,1,1288
5982,14,34,2,884
5983,14,34,1,2142
5984,14,34,2,1094
5985,14,35,3,231
5986,14,35,1,702
5987,14,35,0,262
5988,14,35,2,590
5989,14,35,1,656
5990,14,35,2,1764
5992,14,36,1,527
5993,14,36,2,768
5994,14,36,1,1000
5995,14,36,2,417
5996,14,37,3,12
5997,14,37,1,718
5998,14,37,2,976
5999,14,37,1,752
6000,14,37,2,500
6001,14,38,3,253
6002,14,38,1,520
6003,14,38,2,958
6004,14,38,1,794
6006,14,39,2,51
6007,14,39,1,832
6008,14,39,2,960
6010,14,40,1,532
6011,14,40,2,676
6012,14,40,1,2424
6013,14,41,3,298
6014,14,41,1,560
6015,14,41,2,1186
6016,14,41,1,2494
6017,14,41,2,2403
6019,14,42,1,671
6020,14,42,2,784
6021,14,42,0,168
6022,14,42,2,388
6024,14,43,2,222
6025,14,43,1,426
6026,14,43,2,1121
6028,14,44,1,510
6029,14,44,2,866
6030,14,44,1,932
6032,14,45,1,798
6033,14,45,2,1410
6034,14,45,1,1054
6035,14,45,2,630
6036,14,46,3,65
6037,14,46,1,1244
6038,14,46,2,804
6039,14,47,3,215
6040,14,47,1,1026
6041,14,47,2,775
6043,14,48,2,59
6044,14,48,1,732
6045,14,48,2,740
6046,14,48,1,1560
6047,14,48,2,920
6048,14,48,1,186
6049,14,48,0,144
6050,14,48,1,610
6052,14,49,1,552
6053,14,49,2,714
6054,14,49,1,418
6055,14,50,3,236
6056,14,50,1,638
6057,14,50,2,670
6058,14,50,1,457
6059,14,51,3,170
6060,14,51,1,544
6061,14,51,2,534
6063,14,52,1,580
6064,14,52,2,2058
6065,14,52,1,1342
6066,14,52,2,812
6067,14,52,1,582
6069,14,53,1,481
6070,14,53,2,506
6071,14,53,1,756
6073,14,54,1,555
6074,14,54,2,1390
6075,14,55,3,265
6076,14,55,1,170
6077,14,55,2,158
6078,14,55,1,894
6080,14,56,1,524
6081,14,56,2,1114
6082,14,56,1,579
6084,14,57,1,641
6085,14,57,2,762
6086,14,57,1,1654
6087,14,57,2,992
6088,14,57,1,646
6090,14,58,1,891
6091,14,58,2,1219
6093,14,59,1,776
6094,14,59,2,866
6095,14,59,1,512
6097,14,60,1,1115
6098,14,60,2,828
6100,14,61,1,809
6101,14,61,2,904
6102,14,61,1,348
6104,14,62,1,592
6105,14,62,2,907
6107,14,63,2,508
6108,14,63,1,890
6109,14,63,2,428
6110,14,63,1,782
6112,14,64,1,630
6113,14,64,2,993
6114,14,65,3,221
6115,14,65,1,562
6116,14,65,2,812
6117,14,65,1,571
6118,14,66,3,243
6119,14,66,1,506
6120,14,66,2,608
6121,14,67,3,237
6122,14,67,1,562
6123,14,67,2,1194
6125,14,68,2,454
6126,14,68,1,734
6127,14,68,2,730
6128,14,68,1,1922
6129,14,68,2,522
6131,14,69,1,733
6132,14,69,2,990
6133,14,69,1,2044
6134,14,69,2,986
6135,14,69,0,256
6136,14,69,2,210
6138,14,70,1,750
6139,14,70,2,874
6140,14,70,1,840
6141,14,70,2,410
6142,14,70,1,539
6144,14,71,2,718
6145,14,71,1,1230
6147,14,72,1,664
6148,14,72,2,870
6149,14,72,1,627
6151,14,73,2,46
6152,14,73,0,190
6153,14,73,2,282
6154,14,73,1,598
6155,14,73,2,878
6156,14,73,1,604
6157,14,73,2,475
6159,14,74,1,535
6160,14,74,2,654
6161,14,74,1,540
6163,14,75,1,507
6164,14,75,2,846
6165,14,75,1,406
6166,14,76,3,280
6167,14,76,1,630
6168,14,76,2,893
6170,14,77,1,608
6171,14,77,2,1292
6173,14,78,2,253
6174,14,78,1,790
6175,14,78,2,944
6176,14,78,1,972
6177,14,78,2,346
6178,14,79,3,376
6179,14,79,2,302
6180,14,79,1,766
6181,14,79,2,545
6183,14,80,2,43
