,Part,TrialN,PairID,LItem,LVal,RItem,RVal,Choice,RT,Conf,ConfRT,BlockCond,DDT,LDwellTime,RDwellTime,GSF,LastFixat,DVal,zDVal,AbsDVal,zAbsDVal,zConf,zRT,DFam,LFam,RFam,TotFam,TotVal,ChosenFam,UnchosenFam,ChosenVal,UnchosenVal,Correct,LValConfBDM,LFamConfBDM,RValConfBDM,RFamConfBDM,zDFam,zTotFam,zTotVal,zChosenVal,zUnchosenVal,zChosenFam,zUnchosenFam,zGSF,zDDT,zAbsDDT,zAbsDFam,zLVal,zRVal,zLFam,zRFam,zLValConfBDM,zLFamConfBDM,zRValConfBDM,zRFamConfBDM,ConfSplit,GSFSplit,DDTSplit,AbsDEv,RTsim
2346,12,187,31,15_jacobs_mini_cheddars.png,0.35,35_mms_plain.png,0.95,1,2641,76,1851,1.0,3,1022,1025,3,2,0.6,1.0954451150103317,0.6,0.4957503903779788,-0.3831033369857115,-0.12693588049639812,0.0,5.0,5.0,10.0,1.3,5.0,5.0,0.95,0.35,1,71.67,100.0,86.67,100.0,-9.18595920016869e-18,1.1356937074085278,-0.5370861555295767,0.20526443255800925,-1.0097419952725466,0.8659530115849468,0.7738430963099335,0.9977674984111444,-0.061736898986754524,0.061736898986754524,9.18595920016869e-18,-1.1504474832710565,0.3834824944236832,0.8187795226556023,0.8187795226555992,-1.0026741696036925,0.5517437304358291,0.2307285320574254,0.5517437304358354,0,1,0,0.698728493166273,3693.75
2347,12,188,4,29_mms_peanut.png,1.55,11_lindt_orange.png,1.55,1,2270,100,853,1.0,567,450,1017,1,2,0.0,9.290327970745727e-18,0.0,-1.3069783019055805,0.8280246657792159,-0.31806739196863537,-1.67,5.0,3.33,8.33,3.1,3.33,5.0,1.55,1.55,1,100.0,100.0,100.0,81.67,-0.6908770365963688,0.4716151039868747,2.685430777647871,1.7328136981060032,2.173681044010356,-0.06374260355286493,0.7738430963099335,-0.9179460985382528,0.5619910191239404,0.5619910191239404,0.6908770365963688,1.9174124721184242,1.9174124721184242,0.8187795226556023,-0.13875675383939987,1.3268123996002652,0.5517437304358291,1.3268123996002688,-0.98471181909907,1,0,1,0.706148308661031,1960.0
2348,12,189,57,59_crunchie.png,0.65,33_walkers_smoky_bacon.png,0.65,1,4314,66,1815,1.0,1075,1164,2239,2,2,0.0,9.290327970745727e-18,0.0,-1.3069783019055805,-0.8877400048044312,0.7349590485953887,0.0,5.0,5.0,10.0,1.3,5.0,5.0,0.65,0.65,1,96.67,100.0,91.67,100.0,-9.18595920016869e-18,1.1356937074085278,-0.5370861555295767,-0.5585102002159874,-0.213886235451821,0.8659530115849468,0.7738430963099335,0.03991069993644585,1.1237885056491763,1.1237885056491763,9.18595920016869e-18,-0.38348249442368615,-0.3834824944236869,0.8187795226556023,0.8187795226555992,1.052996999831498,0.5517437304358291,0.6418627659444635,0.5517437304358354,0,0,1,0.6673094554595349,2524.75
2349,12,190,12,25_wonderful_almonds.png,1.55,56_marshmallows.png,0.2,0,1667,100,1995,1.0,-312,748,436,2,1,-1.35,-2.4647515087732463,1.35,2.7491612557324285,0.8280246657792159,-0.6287204955205467,2.25,0.33,2.58,2.91,1.75,0.33,2.58,1.55,0.2,1,100.0,86.67,96.67,81.67,0.9308223546957064,-1.6836579681959758,0.2685430777647852,1.7328136981060032,-1.407669875182909,-1.7338544870339638,-0.6661417503413929,0.03991069993644585,-0.4100955766549618,0.4100955766549618,0.9308223546957064,1.9174124721184242,-1.5339299776947424,-1.8588818014352064,-0.5687880157383515,1.3268123996002652,-0.5656022856743879,1.0529969998315016,-0.98471181909907,1,0,0,1.0444132515271987,1574.5
2350,12,191,6,29_mms_peanut.png,1.55,40_nestle_rolo.png,0.35,0,1672,100,1560,1.0,-415,821,406,2,1,-1.2000000000000002,-2.1908902300206634,1.2000000000000002,2.298479082661539,0.8280246657792159,-0.6261445991395191,0.0,5.0,5.0,10.0,1.9,5.0,5.0,1.55,0.35,1,100.0,100.0,100.0,100.0,-9.18595920016869e-18,1.1356937074085278,0.5370861555295724,1.7328136981060032,-1.0097419952725466,0.8659530115849468,0.7738430963099335,0.03991069993644585,-0.5240033347496454,0.5240033347496454,9.18595920016869e-18,1.9174124721184242,-1.1504474832710572,0.8187795226556023,0.8187795226555992,1.3268123996002652,0.5517437304358291,1.3268123996002688,0.5517437304358354,1,0,0,0.8448979682992513,1927.0
2351,12,192,21,57_food_doctor_mild_korma_crisps.png,0.8,36_nature_valley_protein_bars.png,0.8,0,2124,58,1139,1.0,-169,895,726,2,1,0.0,9.290327970745727e-18,0.0,-1.3069783019055805,-1.291449339059407,-0.3932835662946371,3.58,0.0,3.58,3.58,1.6,0.0,3.58,0.8,0.8,1,81.67,100.0,86.67,91.67,1.4810417910269464,-1.417231223110642,-1.987618053587805e-15,-0.1766228838289889,0.1840416444585418,-1.9175667942168848,-0.0711066897416712,0.03991069993644585,-0.25195179599923595,0.25195179599923595,1.4810417910269464,-1.1353362529329688e-15,-1.7030043793994533e-15,-2.048095556670745,0.004587000126917316,-0.18040570182961616,0.5517437304358291,0.2307285320574254,-0.14649275224969438,0,0,0,0.705558805855679,2534.5
2352,12,193,19,18_galaxy_bar.png,0.5,30_starburst_original.png,0.35,0,2135,56,2268,1.0,-609,1113,504,2,1,-0.15000000000000002,-0.2738612787525829,0.15000000000000002,-0.8562961288346906,-1.3923766726231508,-0.3876165942563767,-0.67,5.0,4.33,9.33,0.85,5.0,4.33,0.5,0.35,1,86.67,100.0,91.67,100.0,-0.27717821228716594,0.8692669623231941,-1.342715388823939,-0.940397516602986,-1.0097419952725466,0.8659530115849468,0.3751696057081201,0.03991069993644585,-0.7385480441707002,0.7385480441707002,0.27717821228716594,-0.7669649888473712,-1.1504474832710572,0.8187795226556023,0.4346182620258689,0.2307285320574219,0.5517437304358291,0.6418627659444635,0.5517437304358354,0,0,0,0.8539375443549564,3570.0
2353,12,194,35,32_snickers.png,0.65,11_lindt_orange.png,1.55,1,1664,100,1840,1.0,208,504,712,1,2,0.9,1.6431676725154976,0.9,1.3971147365197587,0.8280246657792159,-0.6302660333491631,-1.67,5.0,3.33,8.33,2.2,3.33,5.0,1.55,0.65,1,86.67,100.0,100.0,81.67,-0.6908770365963688,0.4716151039868747,1.0741723110591477,1.7328136981060032,-0.213886235451821,-0.06374260355286493,0.7738430963099335,-0.9179460985382528,0.16497271663858676,0.16497271663858676,0.6908770365963688,-0.38348249442368615,1.9174124721184242,0.8187795226556023,-0.13875675383939987,0.2307285320574219,0.5517437304358291,1.3268123996002688,-0.98471181909907,1,0,1,0.8464021654879346,2156.5
2354,12,195,5,20_crunch.png,0.95,111_propercorn_sweetnsalty.png,1.1,1,1724,62,1691,1.0,480,396,876,0,2,0.15000000000000013,0.27386127875258315,0.15000000000000013,-0.8562961288346903,-1.0895946719319192,-0.5993552767768336,-0.75,4.58,3.83,8.41,2.05,3.83,4.58,1.1,0.95,1,81.67,100.0,81.67,100.0,-0.3102741182319021,0.5034272526537802,0.8056292332943595,0.5871517489450079,0.5819695243689043,0.21460937702731825,0.5239283708580504,-1.8758028970129512,0.4657776700536737,0.4657776700536737,0.3102741182319021,0.3834824944236836,0.7669649888473686,0.5779620159921891,0.1479307540932345,-0.18040570182961616,0.5517437304358291,-0.18040570182961266,0.5517437304358354,0,0,1,1.2884566700750884,2320.0
2355,12,196,58,38_milkybar.png,0.35,10_hula_hoops_bbq_beef.png,0.65,0,3955,52,2585,1.0,-1199,2135,936,2,1,0.30000000000000004,0.5477225575051659,0.30000000000000004,-0.4056139557638007,-1.5942313397506391,0.5500096884376174,1.67,3.33,5.0,8.33,1.0,3.33,5.0,0.35,0.65,0,81.67,81.67,100.0,100.0,0.6908770365963688,0.4716151039868747,-1.0741723110591517,-1.3222848329899843,-0.213886235451821,-0.06374260355286493,0.7738430963099335,0.03991069993644585,-1.3910293769460726,1.3910293769460726,0.6908770365963688,-1.1504474832710565,-0.3834824944236869,-0.13875675383939776,0.8187795226555992,-0.18040570182961616,-0.9847118190990756,1.3268123996002688,0.5517437304358354,0,0,0,0.6460711903269081,2560.25
2356,12,197,1,19_pistachios.png,0.95,53_eat_natural_almond_apricot.png,0.8,0,1780,100,2543,1.0,-520,916,396,2,1,-0.1499999999999999,-0.2738612787525828,0.1499999999999999,-0.8562961288346909,0.8280246657792159,-0.5705052373093261,2.58,0.0,2.58,2.58,1.75,0.0,2.58,0.95,0.8,1,86.67,100.0,91.67,75.0,1.0673429667177434,-1.8148830814469608,0.2685430777647852,0.20526443255800925,0.1840416444585418,-1.9175667942168848,-0.6661417503413929,0.03991069993644585,-0.6401228939723813,0.6401228939723813,1.0673429667177434,0.3834824944236836,-1.7030043793994533e-15,-2.048095556670745,-0.5687880157383515,0.2307285320574219,0.5517437304358291,0.6418627659444635,-1.5438039366876035,1,0,0,0.8113186645000847,2949.75
