,LVal,RVal,AbsDVal,TotVal,AbsDEv,RTsim,Correct_sim,Choice_sim,Conf_human,zConf_human
30540,0.8,0.5,0.30000000000000004,1.3,0.8321638254471446,1471.0,1,0.0,60,-0.2792443567338281
30541,0.0,0.5,0.5,0.5,1.376458451659665,1621.0,0,0.0,100,0.8624702193499669
30542,0.2,1.1,0.9000000000000001,1.3,0.5243027355745394,1872.0,0,0.0,64,-0.16507289912544865
30543,0.8,0.5,0.30000000000000004,1.3,0.7052963206461377,2009.0,1,0.0,100,0.8624702193499669
30544,0.5,0.0,0.5,0.5,0.08110204417495903,6726.0,0,1.0,100,0.8624702193499669
30545,1.4,0.0,1.4,1.4,0.45934874031951567,1975.0,1,0.0,100,0.8624702193499669
30546,1.1,0.0,1.1,1.1,0.9281477954836387,2861.0,1,0.0,6,-1.820559034446952
30547,0.65,1.55,0.9,2.2,0.21338836811040574,2776.0,0,0.0,100,0.8624702193499669
30548,1.25,0.8,0.44999999999999996,2.05,0.9429266560529397,3770.0,1,0.0,82,0.34869866011225914
30549,0.95,1.4,0.44999999999999996,2.3499999999999996,0.7436491674994423,2516.0,1,1.0,98,0.8053844905457771
30550,1.1,0.0,1.1,1.1,0.5335574483486495,1803.0,1,0.0,100,0.8624702193499669
30551,1.25,0.0,1.25,1.25,0.9180509397187693,1117.0,1,0.0,100,0.8624702193499669
30552,0.5,1.25,0.75,1.75,1.1551397259461411,3173.0,1,1.0,58,-0.3363300855380179
30553,0.5,0.95,0.44999999999999996,1.45,0.5479391697520871,1445.0,0,0.0,90,0.5770415753290181
30554,1.1,0.2,0.9000000000000001,1.3,0.2599691028748494,1694.0,1,0.0,100,0.8624702193499669
30555,1.1,0.8,0.30000000000000004,1.9000000000000001,0.6966065575338757,2300.0,0,1.0,60,-0.2792443567338281
30556,0.0,0.95,0.95,0.95,0.7799568026997505,1515.0,1,1.0,100,0.8624702193499669
30557,0.35,0.95,0.6,1.2999999999999998,1.2064153678368543,3819.0,1,1.0,72,0.06327001609131036
30558,0.95,1.1,0.15000000000000013,2.05,1.2408221976603258,5084.0,1,1.0,60,-0.2792443567338281
30559,0.2,0.05,0.15000000000000002,0.25,0.3078299461750176,4573.0,1,0.0,0,-1.9918162208595207
30560,1.1,0.8,0.30000000000000004,1.9000000000000001,0.8107801946780203,2217.0,1,0.0,76,0.17744147369968988
30561,0.95,0.5,0.44999999999999996,1.45,0.681811227299107,1162.0,1,0.0,56,-0.3934158143422076
30562,0.8,1.25,0.44999999999999996,2.05,0.9616771763413925,1997.0,0,0.0,76,0.17744147369968988
30563,1.25,0.95,0.30000000000000004,2.2,0.7896162335882979,2972.0,0,1.0,100,0.8624702193499669
30564,0.0,1.1,1.1,1.1,0.5457132443547806,3341.0,1,1.0,100,0.8624702193499669
30565,0.0,0.0,0.0,0.0,0.9315506423856993,2091.0,0,0.0,2,-1.9347304920553312
30566,0.05,0.5,0.45,0.55,0.5884281535442324,1475.0,0,0.0,100,0.8624702193499669
30567,0.5,0.95,0.44999999999999996,1.45,0.7205970682534586,2774.0,0,0.0,100,0.8624702193499669
30568,1.1,1.55,0.44999999999999996,2.6500000000000004,0.8350672862736465,1381.0,1,1.0,72,0.06327001609131036
30569,0.35,0.95,0.6,1.2999999999999998,1.5766141193879126,3719.0,1,1.0,100,0.8624702193499669
30570,0.8,0.8,0.0,1.6,0.15826966248673646,1315.0,0,0.0,36,-0.9642731023841052
30571,1.4,0.8,0.5999999999999999,2.2,0.39431645769157286,2159.0,1,0.0,42,-0.7930159159715359
30572,0.95,0.5,0.44999999999999996,1.45,0.23927414820860982,5308.0,1,0.0,88,0.5199558465248284
30573,1.4,0.05,1.3499999999999999,1.45,0.7969559297545019,1778.0,1,0.0,100,0.8624702193499669
30574,0.0,0.8,0.8,0.8,0.16364454503518888,1880.0,1,1.0,0,-1.9918162208595207
30575,0.5,0.5,0.0,1.0,1.3672798328536584,1584.0,0,1.0,100,0.8624702193499669
30576,0.05,0.2,0.15000000000000002,0.25,0.39870843332733996,2109.0,1,1.0,16,-1.5351303904260027
30577,1.1,0.35,0.7500000000000001,1.4500000000000002,0.2347947224581436,3051.0,1,0.0,76,0.17744147369968988
30578,0.8,0.8,0.0,1.6,0.4719805264881931,3717.0,0,1.0,96,0.7482987617415874
30579,0.0,0.0,0.0,0.0,0.48790248208178366,2474.0,0,1.0,100,0.8624702193499669
30580,1.1,0.6,0.5000000000000001,1.7000000000000002,0.6197322184501343,3352.0,1,0.0,58,-0.3363300855380179
30581,0.0,0.5,0.5,0.5,0.6723074316257015,3628.0,1,1.0,100,0.8624702193499669
30582,0.95,1.1,0.15000000000000013,2.05,0.6568161076049803,3630.0,1,1.0,30,-1.1355302887966745
30583,0.95,0.95,0.0,1.9,0.675329370529503,1764.0,0,1.0,92,0.6341273041332078
30584,0.35,0.2,0.14999999999999997,0.55,0.5626944429571177,4556.0,1,0.0,22,-1.3638732040134334
30585,0.5,0.5,0.0,1.0,0.24630700415403362,2552.0,0,0.0,100,0.8624702193499669
30586,1.1,0.95,0.15000000000000013,2.05,1.250452926734659,1824.0,0,1.0,86,0.4628701177206386
30587,0.8,0.95,0.1499999999999999,1.75,1.083276912654663,2130.0,1,1.0,2,-1.9347304920553312
30588,0.8,0.95,0.1499999999999999,1.75,0.5334230888592338,7095.0,0,0.0,70,0.00618428728712061
30589,0.95,0.2,0.75,1.15,0.3100804902216917,1475.0,1,0.0,100,0.8624702193499669
30590,0.6,0.8,0.20000000000000007,1.4,0.05374631640605598,1411.0,0,0.0,100,0.8624702193499669
30591,0.2,1.1,0.9000000000000001,1.3,0.4106042108656174,1451.0,1,1.0,80,0.29161293130806937
30592,0.0,1.4,1.4,1.4,0.7830294873636203,1766.0,1,1.0,100,0.8624702193499669
30593,1.1,0.5,0.6000000000000001,1.6,0.6026941508671825,1149.0,1,0.0,100,0.8624702193499669
30594,1.55,0.65,0.9,2.2,0.9357815435364024,2562.0,1,0.0,100,0.8624702193499669
30595,0.05,0.95,0.8999999999999999,1.0,0.7303113332348317,2040.0,1,1.0,82,0.34869866011225914
30596,0.5,0.2,0.3,0.7,1.1507868190197785,1364.0,1,0.0,40,-0.8501016447757257
30597,0.5,0.8,0.30000000000000004,1.3,0.28185761599143055,3173.0,1,1.0,72,0.06327001609131036
30598,0.95,0.0,0.95,0.95,0.6581751878040545,747.0,1,0.0,100,0.8624702193499669
30599,0.5,0.8,0.30000000000000004,1.3,0.4427321971033925,3622.0,1,1.0,100,0.8624702193499669
30600,0.95,0.5,0.44999999999999996,1.45,0.7668117359446152,2551.0,0,1.0,100,0.8624702193499669
30601,0.8,0.95,0.1499999999999999,1.75,0.7021349156671061,1125.0,1,1.0,74,0.12035574489550012
30602,1.4,0.95,0.44999999999999996,2.3499999999999996,0.8700686763485823,4780.0,1,0.0,58,-0.3363300855380179
30603,0.2,0.35,0.14999999999999997,0.55,0.23567918564348111,2337.0,1,1.0,30,-1.1355302887966745
30604,0.8,0.6,0.20000000000000007,1.4,1.11194640703749,1751.0,0,1.0,100,0.8624702193499669
30605,1.1,0.95,0.15000000000000013,2.05,0.2045744066782902,1583.0,1,0.0,58,-0.3363300855380179
30606,0.5,0.95,0.44999999999999996,1.45,0.1263553505363081,2526.0,1,1.0,100,0.8624702193499669
30607,0.2,0.35,0.14999999999999997,0.55,0.405829618885748,4491.0,0,0.0,26,-1.249701746405054
30608,0.95,1.1,0.15000000000000013,2.05,0.3832896476723724,2119.0,1,1.0,72,0.06327001609131036
30609,0.0,0.8,0.8,0.8,0.4318464142814159,2394.0,0,0.0,100,0.8624702193499669
30610,0.0,0.95,0.95,0.95,0.3211263104377804,2060.0,0,0.0,100,0.8624702193499669
30611,0.5,1.1,0.6000000000000001,1.6,0.35899600091991346,3291.0,0,0.0,100,0.8624702193499669
30612,0.5,0.0,0.5,0.5,0.7983721698961225,1289.0,0,1.0,92,0.6341273041332078
30613,0.95,0.5,0.44999999999999996,1.45,0.3872907373088289,1892.0,1,0.0,100,0.8624702193499669
30614,0.8,1.1,0.30000000000000004,1.9000000000000001,0.9325909243567374,1458.0,1,1.0,74,0.12035574489550012
30615,0.65,0.0,0.65,0.65,0.579689449595445,1179.0,1,0.0,100,0.8624702193499669
30616,0.0,1.25,1.25,1.25,1.1017001333042153,1119.0,1,1.0,100,0.8624702193499669
30617,0.95,0.8,0.1499999999999999,1.75,0.32368799324876263,3039.0,0,1.0,58,-0.3363300855380179
30618,0.35,1.1,0.7500000000000001,1.4500000000000002,0.32725780112096836,1847.0,1,1.0,60,-0.2792443567338281
30619,0.95,0.35,0.6,1.2999999999999998,0.9951096257605456,2562.0,1,0.0,86,0.4628701177206386
30620,0.8,1.1,0.30000000000000004,1.9000000000000001,0.630607726056378,3842.0,1,1.0,100,0.8624702193499669
30621,0.0,0.0,0.0,0.0,0.8810837939114783,1268.0,0,0.0,6,-1.820559034446952
30622,0.6,1.1,0.5000000000000001,1.7000000000000002,0.6352711596799155,2934.0,0,0.0,100,0.8624702193499669
30623,0.5,0.05,0.45,0.55,0.9833167652052305,1425.0,1,0.0,100,0.8624702193499669
30624,0.0,1.1,1.1,1.1,0.26033125644106714,2006.0,1,1.0,26,-1.249701746405054
30625,1.1,0.2,0.9000000000000001,1.3,1.298188211582347,1019.0,1,0.0,64,-0.16507289912544865
30626,0.95,0.2,0.75,1.15,0.0729801404876459,2884.0,0,1.0,90,0.5770415753290181
30627,0.8,0.35,0.45000000000000007,1.15,0.27882287218520674,1625.0,1,0.0,62,-0.2221586279296384
30628,1.25,0.5,0.75,1.75,1.055676061847237,3430.0,1,0.0,82,0.34869866011225914
30629,0.05,1.4,1.3499999999999999,1.45,0.2832865624640477,3026.0,1,1.0,100,0.8624702193499669
30630,0.8,0.0,0.8,0.8,1.110068892358567,1087.0,1,0.0,100,0.8624702193499669
30631,0.5,0.5,0.0,1.0,0.41215620528720565,1883.0,0,0.0,100,0.8624702193499669
30632,0.95,0.0,0.95,0.95,0.6459677507836357,2913.0,1,0.0,100,0.8624702193499669
30633,0.5,0.95,0.44999999999999996,1.45,0.18822061049940153,3789.0,1,1.0,58,-0.3363300855380179
30634,0.0,0.5,0.5,0.5,0.8042566878845285,823.0,0,0.0,8,-1.7634733056427616
30635,1.1,0.95,0.15000000000000013,2.05,0.9732408782854011,1312.0,0,1.0,82,0.34869866011225914
30636,1.55,1.1,0.44999999999999996,2.6500000000000004,0.671093943542534,4178.0,1,0.0,60,-0.2792443567338281
30637,0.8,0.5,0.30000000000000004,1.3,0.07830075224625488,4431.0,1,0.0,56,-0.3934158143422076
30638,0.95,0.95,0.0,1.9,0.3410593620525574,5814.0,0,1.0,100,0.8624702193499669
30639,0.95,0.35,0.6,1.2999999999999998,0.6942167283130711,3471.0,1,0.0,94,0.6912130329373977
30640,0.5,0.0,0.5,0.5,1.1391320923230488,3719.0,1,0.0,4,-1.8776447632511413
30641,0.95,0.05,0.8999999999999999,1.0,0.8359528111724948,2337.0,1,0.0,64,-0.16507289912544865
30642,0.2,0.95,0.75,1.15,0.5777387448062912,2502.0,1,1.0,100,0.8624702193499669
30643,0.95,1.1,0.15000000000000013,2.05,1.431597884193989,3543.0,0,0.0,66,-0.10798717032125887
30644,0.95,0.8,0.1499999999999999,1.75,0.31351363139888944,2963.0,0,1.0,4,-1.8776447632511413
30645,0.5,0.8,0.30000000000000004,1.3,0.28449516490041504,1586.0,0,0.0,38,-0.9071873735799154
30646,0.0,0.0,0.0,0.0,0.6679257128564233,1689.0,0,1.0,100,0.8624702193499669
30647,0.8,0.8,0.0,1.6,0.9744394767105705,2124.0,0,0.0,88,0.5199558465248284
30648,0.35,0.2,0.14999999999999997,0.55,0.7867490731691952,4722.0,0,1.0,90,0.5770415753290181
30649,0.8,1.4,0.5999999999999999,2.2,0.36446375189063507,1393.0,1,1.0,6,-1.820559034446952
30650,0.2,0.5,0.3,0.7,0.6479245015957305,2123.0,0,0.0,42,-0.7930159159715359
30651,0.5,0.5,0.0,1.0,1.1093431954489201,4549.0,0,1.0,100,0.8624702193499669
30652,0.2,0.95,0.75,1.15,1.0087507820728263,1973.0,1,1.0,100,0.8624702193499669
30653,0.8,0.0,0.8,0.8,1.5330631478515504,1801.0,1,0.0,100,0.8624702193499669
30654,0.35,0.8,0.45000000000000007,1.15,1.1865858663040654,1845.0,1,1.0,70,0.00618428728712061
30655,0.95,1.25,0.30000000000000004,2.2,0.4820930046467663,4236.0,1,1.0,96,0.7482987617415874
30656,1.1,0.95,0.15000000000000013,2.05,0.19483149259568178,2264.0,1,0.0,68,-0.050901441517069136
30657,0.0,0.65,0.65,0.65,0.7564719691841262,1933.0,0,0.0,100,0.8624702193499669
30658,0.8,0.8,0.0,1.6,0.26504298518531166,2334.0,0,1.0,92,0.6341273041332078
30659,0.95,0.8,0.1499999999999999,1.75,1.3626513810049605,3236.0,0,1.0,80,0.29161293130806937
30660,0.8,0.5,0.30000000000000004,1.3,1.228985887142286,2334.0,1,0.0,60,-0.2792443567338281
30661,0.0,0.5,0.5,0.5,0.21273453171536416,3867.0,1,1.0,100,0.8624702193499669
30662,0.2,1.1,0.9000000000000001,1.3,0.35076136426140014,1021.0,1,1.0,64,-0.16507289912544865
30663,0.8,0.5,0.30000000000000004,1.3,0.2789408229064342,1628.0,1,0.0,100,0.8624702193499669
30664,0.5,0.0,0.5,0.5,0.6894890996976388,1653.0,0,1.0,100,0.8624702193499669
30665,1.4,0.0,1.4,1.4,0.7847084195615615,2262.0,1,0.0,100,0.8624702193499669
30666,1.1,0.0,1.1,1.1,0.9775524960191196,2249.0,1,0.0,6,-1.820559034446952
30667,0.65,1.55,0.9,2.2,0.1820560878704991,4361.0,1,1.0,100,0.8624702193499669
30668,1.25,0.8,0.44999999999999996,2.05,0.604616039433294,3010.0,1,0.0,82,0.34869866011225914
30669,0.95,1.4,0.44999999999999996,2.3499999999999996,0.09347765188158874,3619.0,0,0.0,98,0.8053844905457771
30670,1.1,0.0,1.1,1.1,0.7187569830458922,2058.0,1,0.0,100,0.8624702193499669
30671,1.25,0.0,1.25,1.25,0.32291719862710455,3058.0,0,1.0,100,0.8624702193499669
30672,0.5,1.25,0.75,1.75,0.33168226362675046,2265.0,1,1.0,58,-0.3363300855380179
30673,0.5,0.95,0.44999999999999996,1.45,1.1121234475640496,3814.0,1,1.0,90,0.5770415753290181
30674,1.1,0.2,0.9000000000000001,1.3,0.40126103923345047,2993.0,1,0.0,100,0.8624702193499669
30675,1.1,0.8,0.30000000000000004,1.9000000000000001,0.5081716206704433,1358.0,0,1.0,60,-0.2792443567338281
30676,0.0,0.95,0.95,0.95,0.0970962126103797,3094.0,1,1.0,100,0.8624702193499669
30677,0.35,0.95,0.6,1.2999999999999998,0.6103423991482781,2334.0,0,0.0,72,0.06327001609131036
30678,0.95,1.1,0.15000000000000013,2.05,1.0665314227013896,1554.0,0,0.0,60,-0.2792443567338281
30679,0.2,0.05,0.15000000000000002,0.25,0.5656961989000946,1122.0,1,0.0,0,-1.9918162208595207
30680,1.1,0.8,0.30000000000000004,1.9000000000000001,0.9507822041594193,1771.0,1,0.0,76,0.17744147369968988
30681,0.95,0.5,0.44999999999999996,1.45,0.9032343421430671,1344.0,1,0.0,56,-0.3934158143422076
30682,0.8,1.25,0.44999999999999996,2.05,0.9434183554061998,1974.0,1,1.0,76,0.17744147369968988
30683,1.25,0.95,0.30000000000000004,2.2,1.0604581396806256,1555.0,1,0.0,100,0.8624702193499669
30684,0.0,1.1,1.1,1.1,0.937433652057691,2635.0,1,1.0,100,0.8624702193499669
30685,0.0,0.0,0.0,0.0,0.7856552933122384,2216.0,0,1.0,2,-1.9347304920553312
30686,0.05,0.5,0.45,0.55,1.058066901600059,2091.0,1,1.0,100,0.8624702193499669
30687,0.5,0.95,0.44999999999999996,1.45,0.25282522750642467,4058.0,0,0.0,100,0.8624702193499669
30688,1.1,1.55,0.44999999999999996,2.6500000000000004,0.4023151134162144,1725.0,1,1.0,72,0.06327001609131036
30689,0.35,0.95,0.6,1.2999999999999998,0.6227335584560982,2233.0,1,1.0,100,0.8624702193499669
30690,0.8,0.8,0.0,1.6,0.3331707854656648,2729.0,0,0.0,36,-0.9642731023841052
30691,1.4,0.8,0.5999999999999999,2.2,0.8166217474337273,2947.0,1,0.0,42,-0.7930159159715359
30692,0.95,0.5,0.44999999999999996,1.45,0.92052725722792,5053.0,1,0.0,88,0.5199558465248284
30693,1.4,0.05,1.3499999999999999,1.45,0.3525104505670231,1695.0,1,0.0,100,0.8624702193499669
30694,0.0,0.8,0.8,0.8,0.8985129608923355,2230.0,0,0.0,0,-1.9918162208595207
30695,0.5,0.5,0.0,1.0,0.4652626660044552,3482.0,0,1.0,100,0.8624702193499669
30696,0.05,0.2,0.15000000000000002,0.25,0.6869107918838626,3350.0,0,0.0,16,-1.5351303904260027
30697,1.1,0.35,0.7500000000000001,1.4500000000000002,0.42614686674334945,1100.0,1,0.0,76,0.17744147369968988
30698,0.8,0.8,0.0,1.6,0.9542040634795365,1771.0,0,1.0,96,0.7482987617415874
30699,0.0,0.0,0.0,0.0,1.4453904642764637,1908.0,0,0.0,100,0.8624702193499669
30700,1.1,0.6,0.5000000000000001,1.7000000000000002,0.24754946050102555,3467.0,0,1.0,58,-0.3363300855380179
30701,0.0,0.5,0.5,0.5,1.2707536472886414,2957.0,0,0.0,100,0.8624702193499669
30702,0.95,1.1,0.15000000000000013,2.05,0.548442364776682,4719.0,0,0.0,30,-1.1355302887966745
30703,0.95,0.95,0.0,1.9,0.6331625551750657,2595.0,0,0.0,92,0.6341273041332078
30704,0.35,0.2,0.14999999999999997,0.55,0.7099573028384796,1333.0,1,0.0,22,-1.3638732040134334
30705,0.5,0.5,0.0,1.0,0.7297448347434353,2523.0,0,0.0,100,0.8624702193499669
30706,1.1,0.95,0.15000000000000013,2.05,0.44799258626524163,2397.0,0,1.0,86,0.4628701177206386
30707,0.8,0.95,0.1499999999999999,1.75,0.25917136584319533,1706.0,0,0.0,2,-1.9347304920553312
30708,0.8,0.95,0.1499999999999999,1.75,0.7360831106701189,1445.0,0,0.0,70,0.00618428728712061
30709,0.95,0.2,0.75,1.15,0.8091651816883462,2340.0,1,0.0,100,0.8624702193499669
30710,0.6,0.8,0.20000000000000007,1.4,0.2447218432619831,3818.0,0,0.0,100,0.8624702193499669
30711,0.2,1.1,0.9000000000000001,1.3,0.6042904955148516,1695.0,1,1.0,80,0.29161293130806937
30712,0.0,1.4,1.4,1.4,1.023038704837567,1505.0,1,1.0,100,0.8624702193499669
30713,1.1,0.5,0.6000000000000001,1.6,1.101738082331013,1105.0,1,0.0,100,0.8624702193499669
30714,1.55,0.65,0.9,2.2,0.8153408754308469,1935.0,1,0.0,100,0.8624702193499669
30715,0.05,0.95,0.8999999999999999,1.0,1.227520603750354,4654.0,1,1.0,82,0.34869866011225914
30716,0.5,0.2,0.3,0.7,1.243223718976189,942.0,1,0.0,40,-0.8501016447757257
30717,0.5,0.8,0.30000000000000004,1.3,0.2793113440273819,2145.0,1,1.0,72,0.06327001609131036
30718,0.95,0.0,0.95,0.95,0.00468974418682766,2235.0,1,0.0,100,0.8624702193499669
30719,0.5,0.8,0.30000000000000004,1.3,0.5519167292370848,2796.0,1,1.0,100,0.8624702193499669
30720,0.95,0.5,0.44999999999999996,1.45,0.31285841190737695,4516.0,0,1.0,100,0.8624702193499669
30721,0.8,0.95,0.1499999999999999,1.75,0.5792110976319323,1024.0,0,0.0,74,0.12035574489550012
30722,1.4,0.95,0.44999999999999996,2.3499999999999996,0.26898674878397166,2604.0,1,0.0,58,-0.3363300855380179
30723,0.2,0.35,0.14999999999999997,0.55,0.319384239798153,1282.0,1,1.0,30,-1.1355302887966745
30724,0.8,0.6,0.20000000000000007,1.4,0.7827873430205211,1667.0,1,0.0,100,0.8624702193499669
30725,1.1,0.95,0.15000000000000013,2.05,1.5119315896931167,1338.0,1,0.0,58,-0.3363300855380179
30726,0.5,0.95,0.44999999999999996,1.45,0.05690092431685623,5458.0,1,1.0,100,0.8624702193499669
30727,0.2,0.35,0.14999999999999997,0.55,1.5035871850728126,1788.0,1,1.0,26,-1.249701746405054
30728,0.95,1.1,0.15000000000000013,2.05,0.42534421287817537,3825.0,1,1.0,72,0.06327001609131036
30729,0.0,0.8,0.8,0.8,0.8630792561653189,2262.0,1,1.0,100,0.8624702193499669
30730,0.0,0.95,0.95,0.95,1.0748401625633142,1133.0,1,1.0,100,0.8624702193499669
30731,0.5,1.1,0.6000000000000001,1.6,0.3513614308517016,3331.0,1,1.0,100,0.8624702193499669
30732,0.5,0.0,0.5,0.5,0.47587776117169456,3812.0,0,1.0,92,0.6341273041332078
30733,0.95,0.5,0.44999999999999996,1.45,0.4224494910476131,2949.0,1,0.0,100,0.8624702193499669
30734,0.8,1.1,0.30000000000000004,1.9000000000000001,0.9049915377360715,2451.0,0,0.0,74,0.12035574489550012
30735,0.65,0.0,0.65,0.65,0.5922237096871481,4043.0,1,0.0,100,0.8624702193499669
30736,0.0,1.25,1.25,1.25,1.0059276926585876,1311.0,1,1.0,100,0.8624702193499669
30737,0.95,0.8,0.1499999999999999,1.75,0.7085055540554224,2084.0,0,1.0,58,-0.3363300855380179
30738,0.35,1.1,0.7500000000000001,1.4500000000000002,0.893494386128642,2923.0,1,1.0,60,-0.2792443567338281
30739,0.95,0.35,0.6,1.2999999999999998,0.3617717402231825,1768.0,1,0.0,86,0.4628701177206386
30740,0.8,1.1,0.30000000000000004,1.9000000000000001,0.6980480933683737,3608.0,1,1.0,100,0.8624702193499669
30741,0.0,0.0,0.0,0.0,1.2229778877511892,3058.0,0,1.0,6,-1.820559034446952
30742,0.6,1.1,0.5000000000000001,1.7000000000000002,0.8933600554099419,2042.0,0,0.0,100,0.8624702193499669
30743,0.5,0.05,0.45,0.55,0.19667153938726423,2652.0,1,0.0,100,0.8624702193499669
30744,0.0,1.1,1.1,1.1,0.31164003075795643,2616.0,1,1.0,26,-1.249701746405054
30745,1.1,0.2,0.9000000000000001,1.3,0.6330264263746388,3320.0,1,0.0,64,-0.16507289912544865
30746,0.95,0.2,0.75,1.15,0.42494467774411804,1792.0,1,0.0,90,0.5770415753290181
30747,0.8,0.35,0.45000000000000007,1.15,0.8350584162080655,3130.0,1,0.0,62,-0.2221586279296384
30748,1.25,0.5,0.75,1.75,1.00344308208744,2994.0,1,0.0,82,0.34869866011225914
30749,0.05,1.4,1.3499999999999999,1.45,0.25322881166472444,2122.0,1,1.0,100,0.8624702193499669
30750,0.8,0.0,0.8,0.8,0.8741402067923475,1497.0,1,0.0,100,0.8624702193499669
30751,0.5,0.5,0.0,1.0,1.1571196461077893,2674.0,0,1.0,100,0.8624702193499669
30752,0.95,0.0,0.95,0.95,1.4150555067797714,1545.0,1,0.0,100,0.8624702193499669
30753,0.5,0.95,0.44999999999999996,1.45,0.1252566506870737,4268.0,0,0.0,58,-0.3363300855380179
30754,0.0,0.5,0.5,0.5,0.17538164425434133,3080.0,0,0.0,8,-1.7634733056427616
30755,1.1,0.95,0.15000000000000013,2.05,0.6524010620824214,2083.0,0,1.0,82,0.34869866011225914
30756,1.55,1.1,0.44999999999999996,2.6500000000000004,0.6045806000070616,1735.0,0,1.0,60,-0.2792443567338281
30757,0.8,0.5,0.30000000000000004,1.3,0.6800578333049454,2600.0,0,1.0,56,-0.3934158143422076
30758,0.95,0.95,0.0,1.9,0.6730669897012012,3492.0,0,0.0,100,0.8624702193499669
30759,0.95,0.35,0.6,1.2999999999999998,0.7172800434271411,1563.0,1,0.0,94,0.6912130329373977
30760,0.5,0.0,0.5,0.5,1.5069221949473142,2493.0,1,0.0,4,-1.8776447632511413
30761,0.95,0.05,0.8999999999999999,1.0,0.33441987504461357,2242.0,1,0.0,64,-0.16507289912544865
30762,0.2,0.95,0.75,1.15,1.4103678555177013,1902.0,1,1.0,100,0.8624702193499669
30763,0.95,1.1,0.15000000000000013,2.05,0.9773584657239153,1718.0,0,0.0,66,-0.10798717032125887
30764,0.95,0.8,0.1499999999999999,1.75,0.5107839770805669,1534.0,0,1.0,4,-1.8776447632511413
30765,0.5,0.8,0.30000000000000004,1.3,0.8387306901233489,2285.0,1,1.0,38,-0.9071873735799154
30766,0.0,0.0,0.0,0.0,0.23138773125480927,2125.0,0,1.0,100,0.8624702193499669
30767,0.8,0.8,0.0,1.6,0.9327094141697156,4122.0,0,1.0,88,0.5199558465248284
30768,0.35,0.2,0.14999999999999997,0.55,0.673912407616693,2497.0,0,1.0,90,0.5770415753290181
30769,0.8,1.4,0.5999999999999999,2.2,0.7639843466920943,2337.0,1,1.0,6,-1.820559034446952
30770,0.2,0.5,0.3,0.7,0.027959555974685135,3268.0,0,0.0,42,-0.7930159159715359
30771,0.5,0.5,0.0,1.0,0.5367596849885803,2138.0,0,0.0,100,0.8624702193499669
30772,0.2,0.95,0.75,1.15,0.10464450615698762,1452.0,1,1.0,100,0.8624702193499669
30773,0.8,0.0,0.8,0.8,0.3645588173123846,5231.0,1,0.0,100,0.8624702193499669
30774,0.35,0.8,0.45000000000000007,1.15,0.35678218834350106,2471.0,1,1.0,70,0.00618428728712061
30775,0.95,1.25,0.30000000000000004,2.2,0.185500606438337,2316.0,0,0.0,96,0.7482987617415874
30776,1.1,0.95,0.15000000000000013,2.05,0.40505193555036,1841.0,1,0.0,68,-0.050901441517069136
30777,0.0,0.65,0.65,0.65,0.08413371343667508,2044.0,1,1.0,100,0.8624702193499669
30778,0.8,0.8,0.0,1.6,0.23958786781425923,2353.0,0,1.0,92,0.6341273041332078
30779,0.95,0.8,0.1499999999999999,1.75,0.7018984289326491,2208.0,0,1.0,80,0.29161293130806937
30780,0.8,0.5,0.30000000000000004,1.3,0.9554991457325006,954.0,1,0.0,60,-0.2792443567338281
30781,0.0,0.5,0.5,0.5,0.8460156879531139,1651.0,0,0.0,100,0.8624702193499669
30782,0.2,1.1,0.9000000000000001,1.3,0.2752358643568299,3709.0,0,0.0,64,-0.16507289912544865
30783,0.8,0.5,0.30000000000000004,1.3,0.7853962453237134,1078.0,1,0.0,100,0.8624702193499669
30784,0.5,0.0,0.5,0.5,0.20920553977685186,4217.0,1,0.0,100,0.8624702193499669
30785,1.4,0.0,1.4,1.4,0.1636056148610059,3006.0,1,0.0,100,0.8624702193499669
30786,1.1,0.0,1.1,1.1,0.7402936648600813,2514.0,1,0.0,6,-1.820559034446952
30787,0.65,1.55,0.9,2.2,0.6291981289056677,1056.0,0,0.0,100,0.8624702193499669
30788,1.25,0.8,0.44999999999999996,2.05,1.0650187000709108,1251.0,1,0.0,82,0.34869866011225914
30789,0.95,1.4,0.44999999999999996,2.3499999999999996,1.1415161194671337,1131.0,1,1.0,98,0.8053844905457771
30790,1.1,0.0,1.1,1.1,0.7250921174531795,4256.0,1,0.0,100,0.8624702193499669
30791,1.25,0.0,1.25,1.25,0.23357340624134337,1806.0,1,0.0,100,0.8624702193499669
30792,0.5,1.25,0.75,1.75,0.6898980617134489,1660.0,0,0.0,58,-0.3363300855380179
30793,0.5,0.95,0.44999999999999996,1.45,0.33758519730431014,3196.0,1,1.0,90,0.5770415753290181
30794,1.1,0.2,0.9000000000000001,1.3,0.7800727538782881,1426.0,1,0.0,100,0.8624702193499669
30795,1.1,0.8,0.30000000000000004,1.9000000000000001,0.11427481122156713,3217.0,1,0.0,60,-0.2792443567338281
30796,0.0,0.95,0.95,0.95,1.7025182681766031,1636.0,1,1.0,100,0.8624702193499669
30797,0.35,0.95,0.6,1.2999999999999998,0.5833233028790253,4036.0,1,1.0,72,0.06327001609131036
30798,0.95,1.1,0.15000000000000013,2.05,0.42859490076156825,3349.0,1,1.0,60,-0.2792443567338281
30799,0.2,0.05,0.15000000000000002,0.25,0.19493616129892966,2962.0,1,0.0,0,-1.9918162208595207
